,group,names,scores,logfoldchanges,pvals,pvals_adj
311,COVID,AC099343.3,2.8185256,25.081089,0.005066508423290713,0.2852376748807169
312,COVID,LINC01725,2.8169408,25.305176,0.00509107019196764,0.2852376748807169
313,COVID,AC009961.1,2.816586,25.072649,0.005096585535354399,0.2852376748807169
314,COVID,TNFAIP6,2.8154614,24.909353,0.0051141020417868254,0.2852376748807169
315,COVID,TAP2,2.8121881,0.77600396,0.005226640209001218,0.28735396291488363
316,COVID,U2AF1,2.8118238,24.860334,0.005171125188856484,0.2862281917792733
317,COVID,PLPPR2,2.8113914,25.11103,0.005177942647144667,0.2862281917792733
318,COVID,STAB1,2.8104231,2.8768432,0.005129959080806501,0.2852376748807169
319,COVID,KLHDC7B,2.8070168,2.831162,0.0051820347735122944,0.2862281917792733
320,COVID,TWISTNB,2.8052676,1.1526445,0.005288108471490389,0.2892188556330513
321,COVID,THBS1,2.7954285,2.0572803,0.005405676506967016,0.2942434373839136
322,COVID,RAB1B,2.7927575,0.72146857,0.005552982809502842,0.29737824766852
323,COVID,RRN3P2,2.7921762,25.07452,0.005489233232140715,0.29612513381508754
324,COVID,SERPINB2,2.7898715,24.93012,0.005527685542035409,0.29697535009356474
325,COVID,ZNF845,2.7864006,25.049843,0.005586059377408033,0.2981938437936809
326,COVID,AC009126.1,2.7822247,24.912292,0.005657028086301164,0.2997481922032944
327,COVID,CD2BP2,2.778699,1.7066182,0.005668996542851903,0.2997481922032944
328,COVID,PCSK5,2.7775524,25.11994,0.0057373992630496895,0.30205694277949097
329,COVID,AC025164.2,2.776393,25.15362,0.005757502005632809,0.3025132775506786
330,COVID,DMTN,2.7760882,2.8449612,0.005694843326124585,0.3006391460175438
331,COVID,HP,2.7757466,25.018864,0.00576873579732021,0.3026276988054152
332,COVID,PPP1R3F,2.7714906,25.20594,0.005843211093528359,0.30367431588248395
333,COVID,ZNF551,2.7706625,1.8867606,0.005806526223292129,0.3031823231308642
334,COVID,AL691403.2,2.770361,25.088129,0.005863122377510563,0.304235963492656
335,COVID,AC009318.1,2.7684684,2.7717593,0.005825667739988965,0.30367431588248395
336,COVID,TMED3,2.7668786,0.83336025,0.005986087628304081,0.30740284852091776
337,COVID,BIRC3,2.7662058,1.3623747,0.005926045572682201,0.3060752162323356
338,COVID,YWHAZ,2.7649162,0.35477158,0.006093631465284018,0.3099404606931447
339,COVID,CMTM5,2.764024,25.043453,0.005975970827830742,0.30740284852091776
340,COVID,APOL1,2.7622092,25.094862,0.006008646395018352,0.30796155917535006
341,COVID,F5,2.7606752,24.958591,0.006036395504654582,0.30890999782395434
342,COVID,ADAM17,2.7606227,0.843152,0.006103324903539996,0.3099617147440669
343,COVID,KIF13A,2.7539077,2.7767682,0.006087840715163827,0.3099404606931447
344,COVID,RNU1-122P,2.7474806,2.5926895,0.006207903084832347,0.3147943814656184
345,COVID,MIF,2.7386324,2.977352,0.006383301727066155,0.32137075346842414
346,COVID,CD14,2.734882,1.3030723,0.006519538420934076,0.32516927673485674
347,COVID,CCDC149,2.733966,25.22829,0.0065384519414316035,0.32535961957566734
348,COVID,CDH13,2.7334158,25.068373,0.006549179470608323,0.32535961957566734
349,COVID,DENND3,2.7321115,2.1333861,0.00650518217625738,0.32516927673485674
350,COVID,METTL22,2.7269893,1.9227551,0.006605115624993752,0.32699725754135733
351,COVID,NFIL3,2.7248962,1.8384488,0.006661880172807459,0.3288331606125655
352,COVID,LINC00959,2.7195008,25.102499,0.006825822420109024,0.33366288115351966
353,COVID,SRRM2,2.7161865,0.48931545,0.007032334503868293,0.3381288087996644
354,COVID,ZNF628,2.713727,25.00121,0.006943671285990259,0.33628501936802385
355,COVID,DDX60,2.7125216,1.6477418,0.00693209596094796,0.3362116846545689
356,COVID,PTPN1,2.7116334,0.6322327,0.007102273400278147,0.34002388283251406
357,COVID,AC245060.4,2.7083876,1.3604443,0.007030555964232042,0.3381288087996644
358,COVID,DHCR7,2.6970034,2.594806,0.007215745513626919,0.342026337345916
359,COVID,MT-ATP6,2.696999,0.11586753,0.007549840660783299,0.35089433290875593
360,COVID,KLHL3,2.6946526,2.6092732,0.007265689134680512,0.34341942547895143
361,COVID,HDHD2,2.6943107,1.783126,0.0073121038127785766,0.3451251032650024
362,COVID,CCDC59,2.6942437,0.6854061,0.007447851945802556,0.34857824716090197
363,COVID,ENOSF1,2.6916072,2.1123426,0.007338738952123218,0.3454065345959177
364,COVID,ABHD17A,2.685958,1.8141755,0.007481475544600945,0.34966219339011156
365,COVID,TRIM58,2.6826973,2.1494112,0.007530704111326691,0.35089433290875593
366,COVID,FTH1,2.6808424,0.22927137,0.007815591101162709,0.3572826372469962
367,COVID,MMP24-AS1,2.6792536,0.9419802,0.007718069203301097,0.35476577519492813
368,COVID,MED25,2.6783588,0.9855375,0.007750780253227395,0.3557799776402471
369,COVID,LMNA,2.671928,2.7397,0.007769887306707512,0.35616779715808633
370,COVID,TNFSF8,2.6681526,1.386365,0.007950964321136539,0.36100186782529853
371,COVID,C1orf27,2.6652536,1.0923829,0.008026848025182602,0.362967767872161
372,COVID,MTRNR2L8,2.661976,2.0677872,0.008012507490539817,0.36281024771188225
373,COVID,SENP5,2.6508002,1.2179112,0.008356166431213912,0.37457798555769817
374,COVID,SMN2,2.650395,24.69725,0.008362066529791509,0.37457798555769817
375,COVID,AL021453.1,2.6493948,24.830181,0.008386417054114807,0.3746110700839916
376,COVID,SPRY1,2.6489594,24.833063,0.008397035768710039,0.3746110700839916
377,COVID,DNAJC6,2.6487756,24.96304,0.008401520461276844,0.3746110700839916
378,COVID,AC108134.2,2.6473005,24.783575,0.008437611834534056,0.37544563871454667
379,COVID,ZNF486,2.6418989,24.964252,0.008570941788492104,0.3792481641906276
380,COVID,ERMN,2.6413157,24.845547,0.008585450197741507,0.3792481641906276
381,COVID,HBD,2.640729,24.945766,0.008600069293897757,0.3792481641906276
382,COVID,AP001258.1,2.640611,24.750788,0.008603012535759872,0.3792481641906276
383,COVID,USP18,2.6401763,24.795273,0.008613859910245873,0.3792481641906276
384,COVID,RLF,2.637086,1.1140864,0.008723673902550657,0.3824733298337131
385,COVID,ZNF726,2.636546,24.848053,0.008704938322252555,0.3822508855646697
386,COVID,ANKRD65,2.63591,2.661415,0.008631691243498385,0.3795331924789283
387,COVID,RNF8,2.634986,24.9371,0.00874434042532115,0.3824733298337131
388,COVID,LINC00299,2.6322832,24.792799,0.008812981407441347,0.38396792658731094
389,COVID,TIMP1,2.6275396,1.4784636,0.008909712729165029,0.387576517632565
390,COVID,ANKRD11,2.6255429,0.60926485,0.009126051455768315,0.3916282373347206
391,COVID,PPP6C,2.6249402,0.7614102,0.009089602968308887,0.3916282373347206
392,COVID,EEFSEC,2.6235769,1.8116361,0.008970000337415799,0.38827785139303594
393,COVID,SLA2,2.6232061,0.69037807,0.00915110694150467,0.3916282373347206
394,COVID,OGDH,2.622903,0.79941386,0.00913336747413579,0.3916282373347206
395,COVID,HCLS1,2.6223087,0.48662975,0.00921397214695887,0.39273381024862825
396,COVID,FGD6,2.619172,24.840023,0.009152875882287961,0.3916282373347206
397,COVID,SMARCA4,2.618509,0.91802454,0.00920923430624126,0.39273381024862825
398,COVID,ELAC1,2.6175237,2.5427155,0.0091070972705373,0.3916282373347206
399,COVID,AC104046.1,2.6155758,24.758707,0.009248144240971715,0.3936580457201391
400,COVID,H1F0,2.613606,1.0224904,0.009356206340717259,0.39499441244377553
401,COVID,AC096733.2,2.612747,24.689972,0.009323696298426156,0.39499441244377553
402,COVID,SOX2-OT,2.6122031,25.19255,0.009338288495158852,0.39499441244377553
403,COVID,AL445524.1,2.6058774,24.904385,0.009509483791700152,0.3997212828518792
404,COVID,CORO1A,2.6055968,0.7043478,0.009628928331929453,0.4018929821362218
405,COVID,PTMS,2.6045697,0.60158217,0.009689816486265077,0.40274203671830855
406,COVID,SNHG22,2.603309,2.5799692,0.009486344293696934,0.39925084038094516
407,COVID,ID1,2.6021109,24.837639,0.009612749518311457,0.4018929821362218
408,COVID,PADI2,2.5994928,24.751356,0.00968511743237612,0.40274203671830855
409,COVID,LINC00954,2.598812,24.815031,0.00970401380735871,0.40283109242298887
410,COVID,MARCKSL1,2.597657,0.82093513,0.009805816150164593,0.4048144909011836
411,COVID,AC009690.1,2.5973234,24.980726,0.009745454920692617,0.40404946288434884
412,COVID,AKT2,2.5966225,0.7787201,0.009852008845111487,0.4054489896269588
413,COVID,THBS3,2.5952718,24.74733,0.009802823790053728,0.4048144909011836
414,COVID,DOHH,2.59409,24.705568,0.009836008789422446,0.4052896494650184
415,COVID,HSPA5,2.5927079,0.46738783,0.010026214385106787,0.4083583748464953
416,COVID,CASTOR1,2.5881052,24.867012,0.010005600992533266,0.4083583748464953
417,COVID,RASGEF1B,2.5880673,0.8218326,0.010077227334273717,0.4083583748464953
418,COVID,ATXN7,2.586313,0.9605305,0.01010316687201804,0.4083583748464953
419,COVID,RPS6KA4,2.5863128,0.63653374,0.010173357857351963,0.4095940958061814
420,COVID,AC027020.2,2.5833135,24.813263,0.010143265195668546,0.4090896558166342
421,COVID,SPINT1,2.5831056,2.4348385,0.01006494239652875,0.4083583748464953
422,COVID,THEMIS,2.5752056,2.6475465,0.010282343600443685,0.4133915029341716
423,COVID,RGCC,2.5747082,1.0571859,0.010405316563136612,0.415242714592724
424,COVID,PRR22,2.574588,24.88259,0.010398294944804314,0.415242714592724
425,COVID,CDKN1A,2.5728476,0.82903224,0.010540071401392395,0.4193066262146782
426,COVID,OTUD1,2.5716028,1.3599545,0.010472603090558816,0.41711916266651244
427,COVID,AC068234.1,2.5714393,2.1171467,0.010398054518381224,0.415242714592724
428,COVID,RNF126,2.5699775,1.0140226,0.010594969623076446,0.4196285691740963
429,COVID,AK5,2.56417,2.6417825,0.010610950742200418,0.4196285691740963
430,COVID,ERCC6L2,2.562755,1.0541033,0.01077964363435556,0.42529321290349437
431,COVID,AP001189.1,2.5622694,24.997704,0.01076810118839625,0.42529321290349437
432,COVID,TMEM158,2.5591903,24.956831,0.010862350554377774,0.42805090622127606
433,COVID,CD38,2.559007,0.930744,0.010920498780125746,0.42882527348467925
434,COVID,HSH2D,2.5589726,0.9772735,0.01095508961635116,0.42917494690458
435,COVID,SIRPB1,2.5565898,0.6504082,0.011055882934785682,0.4310441862335307
436,COVID,SMARCD3,2.5562413,24.520887,0.010953308924982438,0.42917494690458
437,COVID,SLFN5,2.5555975,1.0855285,0.011003350237942584,0.43045363603183606
438,COVID,RPL11,2.5549965,0.20393509,0.011207951411103935,0.4339931776417847
439,COVID,AL157902.1,2.5494435,24.903551,0.0111655629453956,0.43289439912729877
440,COVID,GNA12,2.5447433,0.7123447,0.011420530494910083,0.43770905859488657
441,COVID,FBXL6,2.5423558,2.0343251,0.011300780810287802,0.4365759448987139
442,COVID,KANSL2,2.5423532,1.0449005,0.011434898648991111,0.43770905859488657
443,COVID,SIRT1,2.5413218,1.2775074,0.011418421008379996,0.43770905859488657
444,COVID,IMPDH1,2.5411904,1.7663442,0.011363411155444807,0.43770905859488657
445,COVID,RELB,2.5403602,1.5467074,0.01142827865436612,0.43770905859488657
446,COVID,NRBP1,2.5397956,0.86663854,0.011526654794625722,0.43934510842297464
447,COVID,OAS1,2.534907,0.70278865,0.01174223364230734,0.4440701983089953
448,COVID,CCDC28B,2.5348763,2.5889354,0.011528844648499206,0.43934510842297464
449,COVID,LINC00528,2.5333486,24.793383,0.0116828074004644,0.4435346049444079
450,COVID,PRKCE,2.5332742,1.1688131,0.011693269502230102,0.4435346049444079
451,COVID,C3orf58,2.5307705,0.7565722,0.011884932697429683,0.4467478019685126
452,COVID,PTPRN2,2.530227,24.781609,0.011785559798773868,0.444512473809962
453,COVID,FBXO34,2.5298264,1.239218,0.011777488433376422,0.444512473809962
454,COVID,PCBP3,2.524218,24.89369,0.01198562563744899,0.4486631470082809
455,COVID,C7orf50,2.5241618,1.1742593,0.011985973482506322,0.4486631470082809
456,COVID,PKD2,2.5212736,1.1339896,0.012078312659425914,0.45147759970921225
457,COVID,ITGAX,2.5205736,1.4322035,0.012116129268180259,0.45188325706476684
458,COVID,IL2RG,2.5202532,0.47661528,0.012314766052562053,0.4542191359585719
459,COVID,ATAD3B,2.5173607,2.4653578,0.012116210262142954,0.45188325706476684
460,COVID,DCUN1D4,2.5155072,2.5127015,0.012175918180800452,0.4520393325637295
461,COVID,AC022146.2,2.5095882,2.8106124,0.012388575139424029,0.456437723742153
462,COVID,SERBP1P5,2.505827,24.805239,0.012616861222407206,0.4614481848349859
463,COVID,CEP170,2.5053494,1.3347255,0.012621229941023345,0.4614481848349859
464,COVID,DARS2,2.5019226,24.814459,0.012754605212503564,0.46328330694155606
465,COVID,FBRS,2.4948986,0.7284388,0.013115218521538194,0.47125941648843206
466,COVID,JMY,2.4922369,1.5631415,0.013040497075658044,0.47103136981817356
467,COVID,AQP9,2.4839883,1.5154322,0.01338189880559561,0.47878256144174364
468,COVID,NFKBID,2.4820745,1.2102371,0.013461355880648979,0.4800833825652582
469,COVID,LIMS1,2.4795675,0.9988876,0.013603930550564908,0.4827459022318531
470,COVID,CYP1B1,2.479109,1.697407,0.013527021264430762,0.4819109483939049
471,COVID,KHDRBS2,2.4737053,1.4645163,0.013816937167804206,0.48859321622911445
472,COVID,ZNF256,2.4725718,2.527604,0.013720578932206733,0.48621483157746803
473,COVID,DRG1,2.4719326,1.0304785,0.013877674779675163,0.48970460201943494
474,COVID,UBALD2,2.4673405,0.64709437,0.014210786828499229,0.49673835088698615
475,COVID,AC104843.1,2.4660614,2.581917,0.013969481339013677,0.49087082850243957
476,COVID,MLF2,2.4631445,0.4924137,0.014356948465567895,0.49819952946405227
477,COVID,ZNF777,2.4609718,2.0189972,0.01417855141447187,0.49613052630094917
478,COVID,ABL1,2.4580045,0.9905216,0.014436320640595355,0.4993980609179865
479,COVID,C8orf88,2.4565387,24.492075,0.014456562925551513,0.4995011670208921
480,COVID,ZNF304,2.4537115,24.56768,0.014568955827988363,0.5002167774604148
481,COVID,CCL3L3,2.450576,24.907045,0.014694496836871908,0.5010673477528046
482,COVID,UPP1,2.4505162,2.4053135,0.014589241683201392,0.5002167774604148
483,COVID,C9orf16,2.4501789,1.260383,0.014674311423393725,0.5010673477528046
484,COVID,AGTRAP,2.4501033,2.4071257,0.014605527423590852,0.5002167774604148
485,COVID,DEXI,2.4498775,2.4668112,0.014608188735795514,0.5002167774604148
486,COVID,GAS6,2.4482577,0.5955976,0.014973639737705635,0.5023418257023855
487,COVID,GNB5,2.4480717,1.0593482,0.014858116023220163,0.5023418257023855
488,COVID,AC126696.1,2.4474916,24.600695,0.014818929468608948,0.5023418257023855
489,COVID,FRMD3,2.4471364,24.790205,0.014833327587114087,0.5023418257023855
490,COVID,ANAPC1,2.4469604,1.9785466,0.014740329908177214,0.502117843569376
491,COVID,PUS7,2.446703,24.629032,0.014850900081103454,0.5023418257023855
492,COVID,AL133523.1,2.4458098,24.475578,0.014887169480855753,0.5023418257023855
493,COVID,RRP7BP,2.4456956,1.9632788,0.01479806736014074,0.5023418257023855
494,COVID,RPS29P3,2.4454064,24.47874,0.014903582878129809,0.5023418257023855
495,COVID,SLC4A1,2.4443371,24.993816,0.014947163846929963,0.5023418257023855
496,COVID,AC004870.4,2.4438837,24.69378,0.014965670835641303,0.5023418257023855
497,COVID,AC027290.2,2.442793,24.62401,0.015010291002670047,0.5023418257023855
498,COVID,SP110,2.4425833,0.4297702,0.015231455488071276,0.5024632921656531
499,COVID,LDLRAD4,2.442531,0.7180101,0.015110857397111944,0.5023418257023855
500,COVID,SAC3D1,2.4424303,24.527836,0.015025146682903487,0.5023418257023855
501,COVID,RCC2,2.4423194,0.8074385,0.015125303001411178,0.5023418257023855
502,COVID,GZMA,2.4422731,1.7218893,0.01495573508604963,0.5023418257023855
503,COVID,SFXN3,2.4398918,1.973357,0.015029307421240678,0.5023418257023855
504,COVID,OR9Q1,2.4398813,24.646935,0.015129956648321058,0.5023418257023855
505,COVID,KAT5,2.439844,1.9270099,0.01504576660016933,0.5023418257023855
506,COVID,MRPL53,2.4396996,24.454182,0.01513744724634787,0.5023418257023855
507,COVID,NKG7,2.4390256,0.95795226,0.015197880892513144,0.5023418257023855
508,COVID,DNAJC27-AS1,2.438897,24.33729,0.01517060551215601,0.5023418257023855
509,COVID,AC034231.1,2.4385307,24.591658,0.015185748972530425,0.5023418257023855
510,COVID,C1QTNF3-AMACR,2.437083,24.813498,0.01524575242933987,0.5024632921656531
511,COVID,ANKS1B,2.4366992,24.437786,0.015261700378494116,0.5024632921656531
512,COVID,KTN1-AS1,2.4357371,24.450283,0.015301727120868035,0.5032852511791802
513,COVID,FAR2,2.43424,24.529165,0.01536420372034712,0.5048432602977775
514,COVID,AL359921.1,2.4308338,24.745,0.015507203974575676,0.5079636742034468
515,COVID,ACTA2,2.4301753,24.411678,0.015534982428027366,0.5079636742034468
516,COVID,ZNF69,2.429619,24.501219,0.015558480086656102,0.5082284741503293
517,COVID,NDUFA7,2.4281666,24.411472,0.015619994771604815,0.5087459700611288
518,COVID,AL355922.1,2.4257038,24.547932,0.015724777778379148,0.5111475082001694
519,COVID,AL592166.1,2.4253561,24.469477,0.01573961713912004,0.5111475082001694
520,COVID,SMN1,2.4244912,1.9794008,0.015670892674979862,0.5099067385781909
521,COVID,IL15RA,2.4236758,24.099573,0.015811530008682118,0.511990211531134
522,COVID,JADE2,2.4229925,1.6667058,0.0157769783450064,0.5113669111106487
523,COVID,CDKN3,2.4227886,24.578148,0.015849612377200586,0.5121473190818434
524,COVID,AC092279.1,2.4212053,24.498436,0.01591778340509801,0.5121473190818434
525,COVID,AC005224.4,2.4210396,24.50182,0.01592492866631555,0.5121473190818434
526,COVID,NUDT14,2.4199457,24.501123,0.015972199203889426,0.5121473190818434
527,COVID,AC145207.5,2.4194155,24.673275,0.01599514949396828,0.5121473190818434
528,COVID,RAB27B,2.4188263,24.67775,0.01602069515002687,0.5121473190818434
529,COVID,VSIG10L,2.4187255,24.684107,0.016025073594172885,0.5121473190818434
530,COVID,MFHAS1,2.4187136,2.4728882,0.01590542077100164,0.5121473190818434
531,COVID,AC012618.1,2.4177155,24.441315,0.016068944141198388,0.5121473190818434
532,COVID,TBC1D32,2.4173517,1.402449,0.01606096325706404,0.5121473190818434
533,COVID,AC078923.1,2.4165986,24.470701,0.016117601814332156,0.5124831467858935
534,COVID,CNTN4,2.4165862,24.4879,0.016118137094053145,0.5124831467858935
535,COVID,MT-ND6,2.4139197,0.7253969,0.016353690449936592,0.5170210726258572
536,COVID,JHDM1D-AS1,2.4132783,24.498032,0.016262982001717732,0.5149941228856422
537,COVID,TMEM189,2.4130404,1.6563134,0.016209047552694787,0.5143948167791089
538,COVID,KIF27,2.4118843,2.4240034,0.016206284575448496,0.5143948167791089
539,COVID,CHST12,2.4100358,0.8349297,0.016487323954904924,0.5204601543081316
540,COVID,DNAJC25,2.4072547,1.158699,0.01655452549726283,0.5213973407559207
541,COVID,AC105036.3,2.4055023,24.655205,0.016607993311137166,0.5225888064767144
542,COVID,TWNK,2.403626,24.745811,0.016692210052339777,0.524251488081803
543,COVID,KCNIP4,2.4023468,24.572922,0.016749838662908155,0.5250744452142607
544,COVID,LRRC14,2.40184,2.5196686,0.0166484116611078,0.5233678010152769
545,COVID,STX16,2.4013875,0.58360463,0.01694613655706368,0.5289244692707405
546,COVID,MGST3,2.4012105,0.8444181,0.016880242859475036,0.5281714191339675
547,COVID,TYW1B,2.3952088,2.7599714,0.016962583765859934,0.5289244692707405
548,COVID,YDJC,2.3946447,1.3658041,0.017101712257738835,0.5321116559747288
549,COVID,SNRNP70,2.3925683,0.7447424,0.017337046533197426,0.5348141603172357
550,COVID,RRAS,2.3900256,1.9442831,0.017208097026301966,0.5334350448311065
551,COVID,TWF1,2.3898282,1.4900554,0.017275133949719405,0.5345214362942345
552,COVID,CBWD5,2.389644,24.352026,0.017331687189766437,0.5348141603172357
553,COVID,AC006369.1,2.3889363,24.367403,0.017364615732836604,0.5348141603172357
554,COVID,CAHM,2.3884375,24.781363,0.01738785381235549,0.5349162957798506
555,COVID,CDK5R1,2.3880599,1.0692455,0.017432702800633585,0.5349390537086983
556,COVID,CCDC9,2.3853695,1.6686918,0.017475846927568567,0.535202744716942
557,COVID,HBG1,2.3852315,24.75134,0.017537911838380868,0.5352186300485602
558,COVID,PRICKLE1,2.384447,24.700506,0.01757480132846804,0.5356254461185396
559,COVID,RPL34,2.3843703,0.10727377,0.01776012731511457,0.5385573271226711
560,COVID,WDR25,2.3842666,24.474646,0.017583299350391653,0.5356254461185396
561,COVID,LTA,2.3829868,2.407296,0.017521375429282535,0.535202744716942
562,COVID,ZNF804A,2.3810694,24.776451,0.017734416845073712,0.5382661287119239
563,COVID,KIZ-AS1,2.3797603,24.549263,0.01779663565601468,0.5389973888089272
564,COVID,CDKN1C,2.3789747,24.783873,0.0178340472650784,0.5389973888089272
565,COVID,BCL2,2.3772094,1.3298098,0.01785528651319635,0.5389973888089272
566,COVID,ZNF432,2.3761928,2.4692974,0.017839445164854407,0.5389973888089272
567,COVID,FHL3,2.3760023,24.53851,0.017976265550138856,0.5416707537321823
568,COVID,MB21D1,2.3744729,0.80705893,0.018134704608297653,0.5430174049242675
569,COVID,SLC29A1,2.3743832,0.924535,0.018091482317988274,0.5426957492102461
570,COVID,IER5,2.373873,1.0829353,0.018072768910010997,0.5426214902658019
571,COVID,MASTL,2.3738499,1.5940603,0.018060406928517878,0.5426214902658019
572,COVID,PGGHG,2.3730395,1.2043577,0.018116455401260324,0.5429574799497007
573,COVID,RNASE2,2.3723364,1.3716935,0.018180196577326144,0.543284808333844
574,COVID,CLEC2B,2.3697476,0.6765681,0.018413489343989724,0.546468537662615
575,COVID,MPP1,2.3685262,1.0322232,0.01835876213060026,0.5458138381835133
576,COVID,TXNRD1,2.3653197,0.9648573,0.01854499989691011,0.5489090004916255
577,COVID,AP1S3,2.3621883,1.0642576,0.018671411624660933,0.5499541803234156
578,COVID,ANXA1,2.36008,0.71684533,0.01887977011774661,0.5539338961214241
579,COVID,YPEL5,2.3501673,0.39780962,0.01948717694186306,0.5652803748838872
